book_id,goodreads_book_id,best_book_id,work_id,books_count,isbn,authors,original_publication_year,original_title,language_code,average_rating,ratings_count
5208,3253215,3253215,3288384,2,1600610862,Danny Gregory,2008,"An Illustrated Life: Drawing Inspiration From The Private Sketchbooks Of Artists, Illustrators And Designers",,3.72,15601
5209,13154933,13154933,18333180,41,307990672,Dean Koontz,2012,Odd Apocalypse,eng,3.93,16063
5210,80369,80369,1946946,70,679752552,"Michel Foucault, Alan Sheridan, Thomas Mathiesen, Walter Seitter, Drago Braco Rotar",1975,Surveiller et punir. Naissance de la prison,eng,4.21,16892
5211,215631,215631,766708,49,743412028,Catherine Ryan Hyde,1999,Pay It Forward,eng,4.15,18220
5212,40168,40168,39853,1,1401307922,Danny Gregory,2005,The Creative License: Giving Yourself Permission to Be The Artist You Truly Are,,3.93,18139
5213,569346,569346,556398,12,1591169283,"Arina Tanemura, Tomo Kimura",2001,満月をさがして 1,eng,4.06,19443
5214,68531,68531,425641,67,60935766,Bernard Cornwell,2000,Harlequin,eng,4.12,16032
5215,12535,12535,14828,15,1594481571,Anne Lamott,2004,Plan B: Further Thoughts on Faith,,4.05,18056
5216,62212,62212,2050708,61,812974042,Sarah Dunant,2006,In the Company of the Courtesan,eng,3.76,19614
5217,13630171,13630171,19237752,29,345531485,Peter V. Brett,2015,The Skull Throne,eng,4.14,15946
5218,84133,84133,81224,36,312369506,Sherrilyn Kenyon,2007,Devil May Cry,eng,4.32,30249
5219,30002998,30002998,50407655,43,,Nicholas Sparks,2016,Two By Two,eng,3.9,27691
5220,96081,96081,1207101,53,316013838,Anita Shreve,2002,Sea Glass,eng,3.65,19585
5221,248470,248470,240752,19,1582349010,Shannon Hale,2006,River Secrets,,4.03,27399
5222,18404285,18404285,25746450,49,1250034485,Jeffrey Archer,2014,Be Careful What You Wish For,eng,4.04,13714
5223,12925063,12925063,18080558,9,1461072514,Amy A. Bartol,2013,Inescapable,eng,4.05,25001
5224,6918909,6918909,7146544,40,61668095,Aprilynne Pike,2011,Illusions,en-US,4.12,26291
5225,333907,333907,1106205,20,451165667,Joe McGinniss,1983,Fatal Vision,eng,4.1,18395
5226,1491906,1491906,1483174,21,1594201501,Sudhir Venkatesh,2008,Gang Leader for a Day,,4.01,15387
5227,43915,43915,7113924,5,785127224,"Raymond E. Feist, Michael Avon Oeming, Bryan J.L. Glass, Ryan Stegman",1984,"Magician: Apprentice (The Riftwar Saga, #1) ",eng,4.44,17782
5228,183554,183554,177444,44,785281126,John C. Maxwell,1993,Developing the Leader Within You,,4.18,15817
5229,100933,100933,964487,80,7157177,C.S. Lewis,1945,That Hideous Strength,en-GB,3.87,19866
5230,18652002,18652002,26457997,44,62331159,Laline Paull,2014,The Bees,eng,3.67,15848
5231,2458340,2458340,3441259,53,385664443,Sara Gruen,2010,Ape House,eng,3.46,21093
5232,18884,18884,968051,20,345422554,"David Eddings, Leigh Eddings",1997,Polgara the Sorceress,,4.07,22802
5233,22674105,22674105,42179165,27,385539088,Kevin Kwan,2015,China Rich Girlfriend,eng,3.74,17708
5234,216304,216304,830280,25,736918833,Elizabeth George,1997,A Woman After God's Own Heart,eng,4.29,16200
5235,206195,206195,702577,21,1416543694,Brad Thor,2004,State Of The Union,eng,4.2,16466
5236,15793186,15793186,21515150,29,1250015545,Ann Leary,2013,The Good House,en-GB,3.66,16490
5237,14362,14362,1828689,34,446675369,Rudolfo Anaya,1972,"Bless Me, Ultima",en-US,3.74,18380
5238,9913,9913,2115530,60,375703845,Bret Easton Ellis,1998,Glamorama,eng,3.47,14947
5239,169211,169211,900874,62,312939043,Sue Grafton,1988,F is for Fugitive,eng,3.9,24842
5240,2033352,2033352,2038062,129,8770530688,Jo Nesbø,2005,"Frelseren (Harry Hole, #6)",dan,4.07,9337
5241,61264,61264,116061,160,375703829,Alessandro Baricco,1996,Seta,en-US,3.82,14555
5242,7963208,7963208,11870076,63,312593317,Tatiana de Rosnay,2009,Boomerang,eng,3.33,19079
5243,27530,27530,2172654,32,842332308,"Tim LaHaye, Jerry B. Jenkins",2002,The Remnant: On the Brink of Armageddon,en-US,4.01,18785
5244,9804,9804,865256,110,156106809,"Italo Calvino, Archibald Colquhoun",1957,Il barone rampante,eng,4.06,13221
5245,11450360,11450360,16377478,19,316133191,"Stephenie Meyer, Young Kim",2011,"Twilight: The Graphic Novel,",en-US,4.26,19795
5246,18468559,20421367,26129516,7,,Belle Aurora,2014,Raw,eng,4.23,19180
5247,5367,5367,8810,5,380809060,Roger Zelazny,1999,The Great Book of Amber,eng,4.31,20748
5248,7519472,7519472,6954933,37,778303829,Gena Showalter,2010,The Darkest Lie (Lords of the Underworld #6),eng,4.32,27343
5249,68453,68453,1877759,78,8370540910,Andrzej Sapkowski,1995,Czas pogardy,pol,4.32,11551
5250,11382346,16168721,16313871,9,,Jillian Dodd,2011,That Boy,eng,3.96,20981
5251,12384157,12384157,17046432,29,385535589,Kate Alcott,2012,The Dressmaker,eng,3.44,20464
5252,16006,16006,967548,42,743474163,Judith McNaught,1991,Paradise,eng,4.32,24363
5253,525995,525995,428054,27,395304482,Chris Van Allsburg,1981,Jumanji,en-US,4.03,21961
5254,341735,341735,1804797,49,068816112X,Ken Grimwood,1986,Replay,en-US,4.16,18019
5255,9827912,9827912,14423132,50,307377334,David Eagleman,2011,Incognito: The Secret Lives of the Brain,eng,3.98,11957
5256,22543,20663770,1204936,26,393062244,Neil deGrasse Tyson,2006,Death by Black Hole: And Other Cosmic Quandaries,eng,4.11,9815
5257,133445,133445,1007843,65,385491069,Margaret Atwood,1969,The Edible Woman,,3.67,21440
5258,17977,17977,3135643,37,061861916X,Richard Dawkins,2004,The Ancestor's Tale: A Pilgrimage to the Dawn of Evolution,en-US,4.13,16775
5259,18584855,18584855,26322524,35,1250044650,Marissa Meyer,2016,Heartless,eng,4.06,33348
5260,128092,128092,1948820,44,60757353,Paul Zindel,1968,The Pigman,eng,3.58,21278
5261,39026,39026,1410754,58,385515502,Lincoln Child,2007,Deep Storm,eng,3.87,18413
5262,9397967,9397967,11351526,33,545284104,Meg Cabot,2011,Abandon,eng,3.71,30934
5263,97898,97898,5913140,49,1400031818,Alexander McCall Smith,2003,The Full Cupboard of Life,eng,4.02,23089
5264,263179,263179,255117,28,60751967,Kerrelyn Sparks,2005,How to Marry a Millionaire Vampire,eng,3.85,27854
5265,105548,105548,519772,26,679882804,Dr. Seuss,1968,The Foot Book: Dr. Seuss's Wacky Book of Opposites (Bright & Early Board Books),eng,3.99,22268
5266,17831616,17831616,24948170,25,,Christina Lauren,2013,Beautiful Bitch,en-US,3.94,31616
5267,1166131,1166131,1153817,38,068987779X,Robert Muchamore,2004,"The Recruit (Cherub, #1)",eng,4.22,19679
5268,327242,327242,317880,5,078948045X,Sarah Simblet,2001,Anatomy for the Artist,en-US,3.97,17000
5269,38412,38412,38182,80,385493622,Simon Singh,1997,Fermat's Enigma: The Epic Quest to Solve the World's Greatest Mathematical Problem,eng,4.22,15738
5270,161361,161361,2493019,41,684832356,Richard Paul Evans,1993,The Christmas Box,eng,3.95,18869
5271,8046350,30123368,12688312,32,557364639,Amanda Hocking,2010,My Blood Approves,eng,3.83,21707
5272,18341046,18341046,25808543,16,,Aurora Rose Reynolds,2013,Until November,eng,4.16,33606
5273,49011,49011,47950,46,014017821X,Angela Carter,1979,The Bloody Chamber & Other Stories,eng,4.02,20438
5274,86856,86856,107052,38,60012781,Anthony Bourdain,2001,A Cook's Tour: Global Adventures in Extreme Cuisines,eng,3.97,16719
5275,19797,19797,20998,11,61176109,Simon Schama,2006,Power of Art,en-US,3.87,13423
5276,20257122,20257122,28068934,46,1602862567,"Michelle Knight, Michelle Burford",2014,"Finding me : A Decade of Darkness, a Life Reclaimed",eng,4.12,12653
5277,98405,98405,1612568,66,051511779X,Nora Roberts,1996,Born in Shame,en-GB,4.07,24398
5278,7797874,7797874,10770784,18,738718688,Simone Elkeles,2010,Return to Paradise,eng,4.05,29043
5279,18336965,18336965,25887622,39,,Jasmine Warga,2015,My Heart and Other Black Holes,eng,4.02,22311
5280,22693211,22693211,42205774,26,62295896,Kim Gordon,2015,Girl in a Band,eng,3.58,14491
5281,2272813,2272813,2278833,31,525478922,Heather Brewer,2008,"Ninth Grade Slays (The Chronicles of Vladimir Tod, #2)",en-US,4.14,20198
5282,6526,6526,3602953,80,399153934,Patricia Cornwell,2007,Book of the Dead,en-US,3.63,20962
5283,588138,588138,971054,86,691017840,Joseph Campbell,1949,The Hero with a Thousand Faces,eng,4.24,17920
5284,7713965,7713965,10441968,30,399156909,John Sandford,2010,Bad Blood,eng,4.21,18504
5285,8964,8964,11859,11,1577780728,"D.C. Talk, The Voice of the Martyrs",1997,"Jesus Freaks: DC Talk and The Voice of the Martyrs - Stories of Those Who Stood for Jesus, the Ultimate Jesus Freaks",eng,4.2,17602
5286,15811496,15811496,21536760,30,1594204217,Michael Pollan,2013,Cooked: A Natural History of Transformation ,eng,3.98,16078
5287,47956,47956,353853,25,451456718,Anne Bishop,1998,Daughter of the Blood,eng,4.12,25432
5288,9265891,9265891,3300232,25,765326574,Orson Scott Card,2011,The Lost Gate,en-US,3.82,18235
5289,18142329,18142329,21962567,102,307960498,"Jo Nesbø, Don Bartlett",2013,"Politi (Harry Hole, #10)",eng,4.22,14495
5290,31342,31342,2926086,52,5559609129,Anne Rice,1999,Vittorio the Vampire,eng,3.5,21402
5291,568592,568592,2389949,14,1569314063,"Yuu Watase, Yuji Oniki",1992,ふしぎ遊戯 1,eng,4.08,18060
5292,1951125,1951125,3208367,63,097915930X,Brunonia Barry,2006,The Lace Reader,eng,3.46,20534
5293,43818,43818,43216,2,970398107,"Faye Perozich, Travis Moore, Michael Halbleib, Daerick Gröss, Anne Rice",2000,Anne Rice's The Tale of the Body Thief (Graphic Novel),eng,4.07,20511
5294,52873,52873,829351,21,802141676,Sherman Alexie,1993,The Lone Ranger and Tonto Fistfight in Heaven,en-US,4.09,18793
5295,30226,30226,3341382,37,345443608,Laurell K. Hamilton,2005,"A Stroke of Midnight (Merry Gentry, #4)",en-US,4.06,26783
5296,31176886,32940867,51814255,66,,Stephenie Meyer,2016,The Chemist,eng,3.69,25188
5297,139254,139254,936155,58,618562036,Anchee Min,2003,Empress Orchid,en-US,3.87,17318
5298,6359434,6359434,4857805,74,1401323588,Eoin Colfer,2009,"And Another Thing... (Hitchhiker's Guide to the Galaxy, #6)",eng,3.53,19685
5299,181116,181116,2146233,68,743453018,Kathy Reichs,2004,,en-US,4.02,22505
5300,17231976,17231976,23748095,9,061579615X,H.M. Ward,2013,Damaged,eng,3.93,26073
5301,444381,444381,3193161,326,140367462,"George MacDonald, Arthur Hughes",1872,The Princess and the Goblin,eng,4,21200
5302,9606002,9606002,1619708,111,1605981737,"Camilla Läckberg, Steven T. Murray",2004,Predikanten,,3.76,15851
5303,310272,310272,2069970,25,7169957,Dr. Seuss,1974,There's a Wocket in My Pocket,en-GB,4.02,23852
5304,64955,64955,21501050,74,425194515,Dean Koontz,1989,Midnight,,3.81,19838
5305,1402668,1402668,2092905,42,312361270,Madeleine Wickham,1998,The Gatecrasher,en-GB,3.24,18306
5306,822,822,934263,35,60733357,Neal Stephenson,2004,The Confusion,en-US,4.24,17381
5307,11275323,11275323,16202400,43,857522272,Terry Pratchett,2013,Raising Steam,eng,3.93,17613
5308,17165932,17165932,23592719,31,547959206,Joelle Charbonneau,2014,Independent Study,eng,3.97,20593
5309,24940998,24940998,44598633,28,399163840,Sue Grafton,2015,X,eng,3.88,13353
5310,13821,13821,1011388,66,60567236,"Roger Zelazny, Sönmez Güven",1967,Lord of Light,en-US,4.1,20227
5311,194755,194755,2410127,76,224064924,"Roald Dahl, Quentin Blake",1990,Esio Trot,eng,3.74,22062
5312,102461,102461,412217,20,1593070918,Mike Mignola,1998,Hellboy: The Chained Coffin and Others,eng,4.21,16485
5313,21727,21727,593515,46,307279952,Scott B. Smith,1993,A Simple Plan,,3.91,18628
5314,3188186,3188186,3221117,55,316018740,"James Patterson, Michael Ledwidge",2009,Run for Your Life,eng,4,19848
5315,428,428,4703,35,374529949,"Joan Didion, David Thomson",1970,Play It as It Lays,eng,3.86,17411
5316,125926,125926,2492799,46,553590154,Kelley Armstrong,2004,Dime Store Magic,eng,4.07,26456
5317,77504,77504,40711,38,553573357,Kim Stanley Robinson,1996,Blue Mars ,eng,3.92,19500
5318,4006,4006,2260900,90,722533942,"Paulo Coelho, Alan R. Clarke",1988,As Valkírias,eng,3.3,14364
5319,19561922,19561922,27690396,22,1250022061,Louise Penny,2014,The Long Way Home,eng,4.06,16625
5320,6665671,6665671,6860540,26,375865861,A.S. King,2010,Please Ignore Vera Dietz,eng,3.91,21728
5321,256598,256598,242692,57,60766212,"Joseph Delaney, Patrick  Arrasmith",2005,The Spook's Curse,,4.1,18513
5322,395851,395851,385351,72,006102001X,L.J. Smith,1991,The Struggle,eng,3.5,23840
5323,112755,112755,2203425,39,440237556,Karen Marie Moning,2002,The Dark Highlander,eng,4.31,27639
5324,112752,112752,1281288,35,440237564,Karen Marie Moning,2004,The Immortal Highlander ,eng,4.34,27065
5325,25307,25307,4372,37,812971892,Reza Aslan,2005,"No god but God: The Origins, Evolution, and Future of Islam",eng,4.13,15410
5326,216377,216377,23607,74,679734465,Philip K. Dick,1981,Valis,eng,3.94,17305
5327,457264,457264,879666,126,679724516,"Simone de Beauvoir, H.M. Parshley, Deirdre Bair",1949,"Le deuxième sexe: I. Les faits et les mythes, II. L'expérience vécue",eng,4.09,18648
5328,15703770,15703770,21365340,29,545284155,Jennifer A. Nielsen,2013,The Runaway King,eng,4.23,24032
5329,28481,28481,1611445,37,553286390,"Margaret Weis, Tracy Hickman",1990,"Dragon Wing (The Death Gate Cycle, #1)",en-US,3.93,20720
5330,4987,4987,1384043,78,385333900,Kurt Vonnegut Jr.,1979,Jailbird,eng,3.81,15643
5331,156532,156532,885421,13,1401213510,"Brian K. Vaughan, Pia Guerra, Goran Sudžuka, José Marzán Jr.",2007,Y: The Last Man Vol. 9: Motherland,eng,4.27,20511
5332,3973,3973,3185401,52,380817926,Dan Simmons,2003,Ilium,eng,4.01,19242
5333,22554204,22554204,42397963,14,1608866874,"Noelle Stevenson, Grace Ellis, Shannon Waters, Shannon Watters, Brooke A. Allen, Faith Hicks, Kat Leyh, Brooke Allen, Carolyn Nowak, Various, Carey Pietsch",2015,,eng,3.94,30604
5334,923950,923950,908967,36,553062182,Elaine N. Aron,1996,The Highly Sensitive Person - How to Thrive when the World Overwhelms You,eng,3.87,19447
5335,1774836,1774836,25128382,38,385515995,Chitra Banerjee Divakaruni,2008,The Palace of Illusions,en-US,4.11,16304
5336,147602,147602,1488838,9,385495404,H.W. Brands,2000,The First American: The Life and Times of Benjamin Franklin,eng,4.09,15323
5337,136638,136638,1847396,68,446617091,"Douglas Preston, Lincoln Child",2005,Dance of Death,eng,4.16,19812
5338,6393972,6393972,6582550,19,547248040,Susan Beth Pfeffer,2010,This World We Live In,en-US,3.81,23711
5339,1493253,1493253,437777,12,1591167531,"Yoshihiro Togashi, 冨樫 義博",1998,Hunter × Hunter #1,eng,4.43,18244
5340,132778,132778,1097463,63,749934131,J.D. Robb,1997,Vengeance in Death,eng,4.34,24839
5341,77773,77773,696,35,553575384,Connie Willis,1998,To Say Nothing of the Dog,eng,4.13,23197
5342,7646805,7646805,10194115,59,1846054761,"James Patterson, Ned Rust",2010,The Gift,,3.78,17070
5343,7679,7679,2651704,77,60092572,Michael Crichton,1972,The Terminal Man,eng,3.34,19072
5344,18337259,18337259,40783698,6,,"Daniel Abraham, George R.R. Martin, Tommy Patterson",2011,A Song of Ice and Fire Graphic Novels,eng,4.65,18667
5345,6087756,6087756,6264661,35,1416963960,Holly Black,2010,White Cat,eng,3.81,29444
5346,11437,11437,790838,37,679722319,Raymond Carver,1988,Where I’m Calling From: The Selected Stories,en-US,4.42,16617
5347,26999,26999,948606,47,014303541X,Jasper Fforde,2004,Something Rotten,eng,4.15,24526
5348,8318666,8318666,13167950,72,517580519,Jean M. Auel,2011,The Land of the Painted Caves,eng,3.24,19300
5349,534255,534255,95778,19,60569662,Lucy Grealy,1994,Autobiography of a Face,en-GB,3.96,18982
5350,22465597,22465597,41903598,32,62224107,Lauren Oliver,2015,Vanishing Girls,en-CA,3.59,19508
5351,141019,141019,135917,84,736421866,Walt Disney Company,1812,Snow White and the Seven Dwarfs,,4.18,20021
5352,7355137,7355137,9128025,39,006124242X,"Angie Sage, Mark Zug",2011,Darke,eng,4.23,21322
5353,7528717,7528717,9767249,13,810996162,Jeff Kinney,2010,The Wimpy Kid Movie Diary: How Greg Heffley Went Hollywood,en-US,4.16,15956
5354,80616,80616,1336952,88,679722637,Dashiell Hammett,1934,The Thin Man,eng,3.97,20535
5355,178813,178813,2011131,56,316726192,Candace Bushnell,2003,Trading Up,eng,3.2,15604
5356,234489,234489,98235,32,553279718,David Brin,1987,The Uplift War,en-US,4.06,20217
5357,13881,13881,1175878,46,380974738,Raymond E. Feist,1997,Rage of a Demon King (The Serpentwar Saga #3),en-US,4.02,19206
5358,395182,395182,876732,76,140186301,"Kingsley Amis, David Lodge",1954,Lucky Jim,eng,3.79,17448
5359,21721,21721,1952670,79,60534052,Karin Slaughter,2003,A Faint Cold Fear,en-US,4.12,18827
5360,23846013,23846013,42990051,32,399167846,Marie Lu,2015,The Rose Society,eng,4.11,27655
5361,276342,276342,1521035,49,345484274,Kristin Hannah,2000,Angel Falls,,3.9,17886
5362,5168517,5168517,5235557,22,670011304,Susane Colasanti,2009,Waiting For You,eng,3.84,20236
5363,18775365,18775365,26680498,13,147673190X,Jeff Hobbs,2014,The Short and Tragic Life of Robert Peace: A Brilliant Young Man Who Left Newark for the Ivy League,eng,4.13,14451
5364,298137,298137,289250,60,425201333,Li Cunxin,2003,,,4.12,16340
5365,5422154,5422154,5489697,53,553807234,Lisa Gardner,2009,The Neighbor,eng,4.08,19985
5366,2202230,2202230,2207992,14,140121813X,"Brian K. Vaughan, Pia Guerra, José Marzán Jr.",2008,Y: The Last Man Vol. 10: Whys And Wherefores,eng,4.34,19916
5367,840278,840278,4273,55,812520475,Greg Bear,1984,Eon,en-US,3.86,18373
5368,25776122,25776122,45625060,4,812993101,Helen Simonson,2016,The Summer Before the War,eng,3.79,17350
5369,612188,612188,848877,71,679723951,"C.G. Jung, Aniela Jaffé, Richard Winston, Clara Winston",1961,"Erinnerungen, Träume, Gedanken von C.G. Jung",eng,4.19,16810
5370,7121598,7121598,7382823,25,425234339,Laurell K. Hamilton,2010,Bullet,en-US,3.82,25388
5371,8533018,8533018,13400250,29,1409135195,Diana Gabaldon,2011,The Scottish Prisoner,eng,4.19,17459
5372,199785,199785,2013729,50,60725133,Meg Cabot,2001,Reunion,eng,4.09,28944
5373,10706934,10706934,15617293,5,,ياسر حارب,2011,بيكاسو وستاربكس,ara,3.55,16117
5374,26101,26101,3838,113,571206921,"Milan Kundera, Suzanne Rappaport",1970,Směšné lásky ,eng,3.86,12984
5375,110387,110387,1790570,38,61230839,Julia Quinn,2007,The Secret Diaries of Miss Miranda Cheever,eng,3.93,25533
5376,89959,89959,86823,64,1557091528,Founding Fathers,1787,The Constitution of the United States of America,,4.54,16863
5377,103902,103902,100186,32,382285980X,Gilles Néret,1992,Gustav Klimt: le monde comme une forme féminine,,4.12,15611
5378,31072,31072,1321805,118,60955228,Malcolm Lowry,1947,Under the Volcano,eng,3.8,15832
5379,20894857,20808520,40153468,2,,Rachel Abbott,2014,Sleep tight,eng,3.98,10894
5380,824734,824734,933480,56,679824111,"Mary Pope Osborne, Salvatore Murdocca",2002,Dinosaurs Before Dark,eng,3.87,22533
5381,20417,20417,1984753,58,1416505490,Robert A. Heinlein,1958,Have Space Suit - Will Travel,eng,3.89,20260
5382,43049,43049,2062963,594,1598184318,Jack London,1904,The Sea Wolf,eng,4.01,16488
5383,23224,23224,2013708,40,60725141,Meg Cabot,2001,Darkest Hour,eng,4.16,28104
5384,10767466,10767466,15678952,6,1770460608,Kate Beaton,2011,Hark! A Vagrant,eng,4.27,20587
5385,16059,16059,1617177,38,375727132,Ann Packer,2002,The Dive From Clausen's Pier,eng,3.41,18445
5386,53061,53061,17413130,283,60576170,"Thomas Mann, Michael Henry Heim, Michael Cunningham",1912,Der Tod in Venedig,eng,3.73,17168
5387,206731,206731,2899219,73,62508342,"Sogyal Rinpoche, Andrew Harvey",1992,The Tibetan Book of Living and Dying,,4.22,17170
5388,7973,7973,506063,39,345482409,Orson Scott Card,1999,Enchantment,,3.89,21889
